38,83,102,108,108,103,89,71
38,83,101,108,108,103,90,71
37,83,101,108,109,103,90,72
37,82,101,108,109,103,90,72
36,82,101,108,109,103,90,72
36,82,101,108,109,103,90,72
35,81,101,108,109,104,91,72
35,81,100,108,109,104,91,72
35,81,100,108,109,104,91,73
34,81,100,107,109,104,91,73
34,80,100,107,109,104,91,73
33,80,100,107,109,104,91,73
33,80,100,107,109,104,92,73
32,79,99,107,109,104,92,74
32,79,99,107,109,105,92,74
32,79,99,107,109,105,92,74
31,79,99,107,109,105,92,74
31,78,99,107,109,105,93,74
30,78,98,107,109,105,93,75
30,78,98,107,109,105,93,75
29,77,98,107,109,105,93,75
29,77,98,107,109,105,93,75
29,77,98,106,109,106,94,75
28,77,98,106,109,106,94,76
28,76,97,106,109,106,94,76
27,76,97,106,109,106,94,76
27,76,97,106,109,106,94,76
26,75,97,106,109,106,94,76
26,75,97,106,109,106,95,77
26,75,97,106,109,106,95,77
25,75,96,106,109,106,95,77
25,74,96,106,109,107,95,77
24,74,96,106,109,107,95,78
24,74,96,105,109,107,96,78
23,73,96,105,109,107,96,78
23,73,95,105,109,107,96,78
23,73,95,105,109,107,96,78
22,73,95,105,109,107,96,79
22,72,95,105,109,107,97,79
21,72,95,105,109,107,97,79
21,72,95,105,109,108,97,79
20,71,94,105,109,108,97,79
20,71,94,105,109,108,97,80
20,71,94,105,109,108,97,80
19,71,94,104,109,108,98,80
19,70,94,104,109,108,98,80
18,70,94,104,109,108,98,81
18,70,93,104,109,108,98,81
17,70,93,104,109,108,98,81
17,69,93,104,109,108,99,81
17,69,93,104,109,108,99,81
16,69,93,104,109,109,99,82
16,68,92,104,109,109,99,82
15,68,92,103,109,109,99,82
15,68,92,103,109,109,99,82
14,68,92,103,109,109,100,82
14,67,92,103,109,109,100,83
14,67,92,103,109,109,100,83
13,67,91,103,109,109,100,83
13,67,91,103,109,109,100,83
12,66,91,103,109,109,101,84
12,66,91,103,109,109,101,84
11,66,91,102,109,109,101,84
11,66,90,102,109,110,101,84
11,65,90,102,109,110,101,84
10,65,90,102,109,110,101,85
10,65,90,102,109,110,102,85
9,65,90,102,109,110,102,85
9,64,89,102,109,110,102,85
8,64,89,102,109,110,102,86
8,64,89,102,108,110,102,86
8,64,89,101,108,110,102,86
7,63,89,101,108,110,103,86
7,63,89,101,108,110,103,86
6,63,88,101,108,110,103,87
6,63,88,101,108,110,103,87
5,62,88,101,108,110,103,87
5,62,88,101,108,110,103,87
5,62,88,101,108,111,104,88
4,62,87,100,108,111,104,88
4,61,87,100,108,111,104,88
3,61,87,100,108,111,104,88
3,61,87,100,108,111,104,89
2,61,87,100,108,111,104,89
2,60,87,100,108,111,105,89
2,60,86,100,108,111,105,89
1,60,86,100,108,111,105,89
1,60,86,99,108,111,105,90
0,59,86,99,108,111,105,90
0,59,86,99,108,111,105,90
0,59,86,99,108,111,105,90
1,59,85,99,107,111,106,90
1,59,85,99,107,111,106,91
1,59,85,99,107,111,106,91
2,58,85,99,107,111,106,91
2,58,85,99,107,111,106,91
2,58,85,99,107,111,106,91
3,58,85,98,107,111,106,91
3,58,85,98,107,111,106,92
3,58,84,98,107,111,106,92
4,57,84,98,107,111,107,92
4,57,84,98,107,111,107,92
4,57,84,98,107,112,107,92
4,57,84,98,107,112,107,92
5,57,84,98,107,112,107,93
5,57,84,98,107,112,107,93
5,56,83,98,107,112,107,93
6,56,83,97,107,112,107,93
6,56,83,97,107,112,107,93
6,56,83,97,107,112,108,93
7,56,83,97,107,112,108,93
7,56,83,97,107,112,108,94
7,56,83,97,106,112,108,94
8,55,83,97,106,112,108,94
8,55,82,97,106,112,108,94
8,55,82,97,106,112,108,94
9,55,82,97,106,112,108,94
9,55,82,97,106,112,108,95
9,55,82,96,106,112,108,95
9,55,82,96,106,112,109,95
10,54,82,96,106,112,109,95
10,54,82,96,106,112,109,95
10,54,81,96,106,112,109,95
11,54,81,96,106,112,109,96
11,54,81,96,106,112,109,96
11,54,81,96,106,112,109,96
12,54,81,96,106,112,109,96
12,53,81,96,106,112,109,96
12,53,81,95,106,112,109,96
13,53,81,95,106,112,110,97
13,53,80,95,105,112,110,97
13,53,80,95,105,112,110,97
13,53,80,95,105,112,110,97
14,53,80,95,105,112,110,97
14,53,80,95,105,112,110,97
14,52,80,95,105,112,110,98
15,52,80,95,105,112,110,98
15,52,80,94,105,112,110,98
15,52,79,94,105,112,110,98
16,52,79,94,105,112,111,98
16,52,79,94,105,112,111,98
16,52,79,94,105,112,111,98
17,52,79,94,105,112,111,99
17,51,79,94,105,112,111,99
17,51,79,94,105,112,111,99
18,51,79,94,104,112,111,99
18,51,79,94,104,112,111,99
18,51,78,93,104,112,111,99
18,51,78,93,104,112,111,100
19,51,78,93,104,112,111,100
19,51,78,93,104,112,111,100
19,51,78,93,104,112,112,100
20,50,78,93,104,112,112,100
20,50,78,93,104,112,112,100
20,50,78,93,104,112,112,101
21,50,77,93,104,112,112,101
21,50,77,93,104,112,112,101
21,50,77,92,104,112,112,101
22,50,77,92,104,112,112,101
22,50,77,92,103,112,112,101
22,50,77,92,103,112,112,101
22,50,77,92,103,112,112,102
23,49,77,92,103,112,112,102
23,49,77,92,103,112,112,102
23,49,76,92,103,112,113,102
24,49,76,92,103,112,113,102
24,49,76,91,103,112,113,102
24,49,76,91,103,112,113,103
25,49,76,91,103,112,113,103
25,49,76,91,103,112,113,103
25,49,76,91,103,112,113,103
26,49,76,91,103,112,113,103
26,49,76,91,102,112,113,103
26,49,75,91,102,112,113,103
27,48,75,91,102,112,113,104
27,48,75,91,102,112,113,104
27,48,75,90,102,111,113,104
27,48,75,90,102,111,113,104
28,48,75,90,102,111,114,104
28,48,75,90,102,111,114,104
28,48,75,90,102,111,114,104
29,48,75,90,102,111,114,105
29,48,74,90,102,111,114,105
29,48,74,90,102,111,114,105
30,48,74,90,102,111,114,105
30,48,74,89,101,111,114,105
30,48,74,89,101,111,114,105
31,48,74,89,101,111,114,105
31,47,74,89,101,111,114,106
31,47,74,89,101,111,114,106
32,47,74,89,101,111,114,106
32,47,73,89,101,111,114,106
32,47,73,89,101,111,114,106
32,47,73,89,101,111,114,106
33,47,73,89,101,111,114,106
33,47,73,88,101,111,115,107
33,47,73,88,101,111,115,107
34,47,73,88,100,111,115,107
34,47,73,88,100,111,115,107
34,47,73,88,100,111,115,107
35,47,73,88,100,111,115,107
35,47,72,88,100,111,115,107
35,47,72,88,100,111,115,108
36,47,72,88,100,111,115,108
36,47,72,88,100,111,115,108
36,47,72,87,100,111,115,108
36,47,72,87,100,110,115,108
37,47,72,87,100,110,115,108
37,47,72,87,99,110,115,108
37,47,72,87,99,110,115,109
38,47,72,87,99,110,115,109
38,47,72,87,99,110,115,109
38,47,71,87,99,110,115,109
39,47,71,87,99,110,115,109
39,47,71,86,99,110,115,109
39,47,71,86,99,110,115,109
40,47,71,86,99,110,115,110
40,46,71,86,99,110,116,110
40,46,71,86,99,110,116,110
41,46,71,86,98,110,116,110
41,46,71,86,98,110,116,110
41,46,71,86,98,110,116,110
41,46,71,86,98,110,116,110
42,46,70,86,98,110,116,110
42,46,70,85,98,110,116,111
42,46,70,85,98,110,116,111
43,46,70,85,98,109,116,111
43,46,70,85,98,109,116,111
43,46,70,85,98,109,116,111
44,46,70,85,98,109,116,111
44,46,70,85,97,109,116,111
44,46,70,85,97,109,116,111
45,46,70,85,97,109,116,112
45,47,70,85,97,109,116,112
45,47,70,84,97,109,116,112
45,47,69,84,97,109,116,112
46,47,69,84,97,109,116,112
46,47,69,84,97,109,116,112
46,47,69,84,97,109,116,112
47,47,69,84,97,109,116,112
47,47,69,84,96,109,116,113
47,47,69,84,96,109,116,113
48,47,69,84,96,108,116,113
48,47,69,84,96,108,116,113
48,47,69,83,96,108,116,113
49,47,69,83,96,108,116,113
49,47,69,83,96,108,116,113
49,47,69,83,96,108,116,113
50,47,68,83,96,108,116,114
50,47,68,83,96,108,116,114
50,47,68,83,96,108,116,114
50,47,68,83,95,108,116,114
51,47,68,83,95,108,116,114
51,47,68,83,95,108,116,114
51,47,68,82,95,108,116,114
52,47,68,82,95,108,116,114
52,47,68,82,95,108,116,114
52,47,68,82,95,107,116,115
53,47,68,82,95,107,116,115
53,47,68,82,95,107,116,115
53,47,68,82,95,107,116,115
54,48,68,82,94,107,116,115
54,48,67,82,94,107,116,115
54,48,67,82,94,107,116,115
54,48,67,81,94,107,116,115
55,48,67,81,94,107,116,115
55,48,67,81,94,107,116,116
55,48,67,81,94,107,116,116
56,48,67,81,94,107,116,116
56,48,67,81,94,107,116,116
56,48,67,81,94,106,116,116
57,48,67,81,93,106,116,116
57,48,67,81,93,106,116,116
57,48,67,81,93,106,116,116
58,48,67,81,93,106,116,116
58,48,67,80,93,106,116,116
58,49,67,80,93,106,116,117
59,49,67,80,93,106,116,117
59,49,67,80,93,106,116,117
59,49,67,80,93,106,116,117
59,49,66,80,93,106,116,117
60,49,66,80,92,106,116,117
60,49,66,80,92,105,116,117
60,49,66,80,92,105,116,117
61,49,66,80,92,105,116,117
61,49,66,80,92,105,116,117
61,49,66,79,92,105,116,117
62,49,66,79,92,105,116,118
62,50,66,79,92,105,116,118
62,50,66,79,92,105,116,118
63,50,66,79,92,105,116,118
63,50,66,79,91,105,116,118
63,50,66,79,91,105,116,118
64,50,66,79,91,105,116,118
64,50,66,79,91,104,116,118
64,50,66,79,91,104,116,118
64,50,66,79,91,104,116,118
65,51,66,78,91,104,116,118
65,51,66,78,91,104,116,118
65,51,66,78,91,104,116,119
66,51,66,78,90,104,116,119
66,51,66,78,90,104,116,119
66,51,66,78,90,104,116,119
67,51,65,78,90,104,116,119
67,51,65,78,90,104,116,119
67,51,65,78,90,103,115,119
68,52,65,78,90,103,115,119
68,52,65,78,90,103,115,119
68,52,65,78,90,103,115,119
68,52,65,77,90,103,115,119
69,52,65,77,89,103,115,119
69,52,65,77,89,103,115,119
69,52,65,77,89,103,115,119
70,52,65,77,89,103,115,119
70,52,65,77,89,103,115,120
70,53,65,77,89,102,115,120
71,53,65,77,89,102,115,120
71,53,65,77,89,102,115,120
71,53,65,77,89,102,115,120
72,53,65,77,89,102,115,120
72,53,65,77,88,102,115,120
72,53,65,77,88,102,115,120
73,54,65,76,88,102,115,120
73,54,65,76,88,102,115,120
73,54,65,76,88,102,115,120
73,54,65,76,88,101,115,120
74,54,65,76,88,101,115,120
74,54,65,76,88,101,114,120
74,54,65,76,88,101,114,120
75,54,65,76,88,101,114,120
75,55,65,76,87,101,114,120
75,55,65,76,87,101,114,121
76,55,65,76,87,101,114,121
76,55,65,76,87,101,114,121
76,55,65,76,87,101,114,121
77,55,65,75,87,100,114,121
77,56,65,75,87,100,114,121
77,56,65,75,87,100,114,121
77,56,65,75,87,100,114,121
78,56,65,75,87,100,114,121
78,56,65,75,86,100,114,121
78,56,65,75,86,100,114,121
79,56,65,75,86,100,114,121
79,57,65,75,86,100,114,121
79,57,65,75,86,100,113,121
80,57,65,75,86,99,113,121
80,57,65,75,86,99,113,121
80,57,65,75,86,99,113,121
81,57,65,75,86,99,113,121
81,58,65,74,86,99,113,121
81,58,65,74,85,99,113,121
82,58,65,74,85,99,113,121
82,58,65,74,85,99,113,121
82,58,65,74,85,99,113,121
82,58,65,74,85,98,113,121
83,58,65,74,85,98,113,121
83,59,65,74,85,98,113,121
83,59,65,74,85,98,113,121
84,59,65,74,85,98,112,121
84,59,65,74,85,98,112,121
84,59,65,74,84,98,112,121
85,59,65,74,84,98,112,122
85,60,65,74,84,98,112,122
85,60,65,74,84,97,112,122
86,60,65,74,84,97,112,122
86,60,65,73,84,97,112,122
86,60,65,73,84,97,112,122
86,60,65,73,84,97,112,122
87,61,65,73,84,97,112,122
87,61,65,73,84,97,112,122
87,61,65,73,83,97,112,122
88,61,65,73,83,97,111,122
88,61,65,73,83,96,111,122
88,62,65,73,83,96,111,122
89,62,65,73,83,96,111,122
89,62,65,73,83,96,111,122
89,62,65,73,83,96,111,122
90,62,65,73,83,96,111,122
90,62,65,73,83,96,111,122
90,63,65,73,83,96,111,122
91,63,65,73,83,96,111,122
91,63,65,73,82,95,111,122
91,63,65,73,82,95,110,122
91,63,65,73,82,95,110,122
92,63,65,72,82,95,110,122
92,64,65,72,82,95,110,122
92,64,65,72,82,95,110,122
93,64,65,72,82,95,110,122
93,64,65,72,82,95,110,122
93,64,65,72,82,95,110,122
94,65,66,72,82,94,110,122
94,65,66,72,82,94,110,122
94,65,66,72,81,94,110,122
95,65,66,72,81,94,109,122
95,65,66,72,81,94,109,122
95,66,66,72,81,94,109,122
96,66,66,72,81,94,109,122
96,66,66,72,81,94,109,121
96,66,66,72,81,94,109,121
96,66,66,72,81,93,109,121
97,66,66,72,81,93,109,121
97,67,66,72,81,93,109,121
97,67,66,72,81,93,109,121
98,67,66,72,80,93,108,121
98,67,66,72,80,93,108,121
98,67,66,72,80,93,108,121
99,68,66,71,80,93,108,121
99,68,66,71,80,93,108,121
99,68,66,71,80,92,108,121
100,68,66,71,80,92,108,121
100,68,66,71,80,92,108,121
100,69,66,71,80,92,108,121
100,69,66,71,80,92,108,121
101,69,67,71,80,92,107,121
101,69,67,71,79,92,107,121
101,69,67,71,79,92,107,121
102,70,67,71,79,91,107,121
102,70,67,71,79,91,107,121
102,70,67,71,79,91,107,121
103,70,67,71,79,91,107,121
103,70,67,71,79,91,107,121
103,71,67,71,79,91,107,121
104,71,67,71,79,91,106,121
104,71,67,71,79,91,106,121
104,71,67,71,79,91,106,121
105,71,67,71,79,90,106,121
105,72,67,71,78,90,106,120
105,72,67,71,78,90,106,120
105,72,67,71,78,90,106,120
106,72,67,71,78,90,106,120
106,72,67,71,78,90,106,120
106,73,68,71,78,90,105,120
107,73,68,71,78,90,105,120
107,73,68,71,78,89,105,120
107,73,68,71,78,89,105,120
108,73,68,71,78,89,105,120
108,74,68,71,78,89,105,120
108,74,68,71,78,89,105,120
109,74,68,71,77,89,105,120
109,74,68,71,77,89,105,120
109,74,68,71,77,89,104,120
109,75,68,71,77,89,104,120
110,75,68,71,77,88,104,120
110,75,68,70,77,88,104,120
110,75,68,70,77,88,104,119
111,75,69,70,77,88,104,119
111,76,69,70,77,88,104,119
111,76,69,70,77,88,104,119
112,76,69,70,77,88,103,119
112,76,69,70,77,88,103,119
112,76,69,70,77,88,103,119
113,77,69,70,76,87,103,119
113,77,69,70,76,87,103,119
113,77,69,70,76,87,103,119
114,77,69,70,76,87,103,119
114,77,69,70,76,87,103,119
114,78,69,70,76,87,102,119
114,78,69,70,76,87,102,119
115,78,69,70,76,87,102,118
115,78,70,70,76,86,102,118
115,79,70,70,76,86,102,118
116,79,70,70,76,86,102,118
116,79,70,70,76,86,102,118
116,79,70,70,76,86,102,118
117,79,70,70,76,86,102,118
117,80,70,70,75,86,101,118
117,80,70,70,75,86,101,118
118,80,70,70,75,86,101,118
118,80,70,70,75,85,101,118
118,80,70,70,75,85,101,118
118,81,71,70,75,85,101,117
119,81,71,70,75,85,101,117
119,81,71,70,75,85,100,117
119,81,71,70,75,85,100,117
120,81,71,70,75,85,100,117
120,82,71,70,75,85,100,117
120,82,71,70,75,85,100,117
121,82,71,70,75,84,100,117
121,82,71,70,75,84,100,117
121,83,71,70,75,84,100,117
122,83,71,70,75,84,99,117
122,83,72,70,74,84,99,116
122,83,72,70,74,84,99,116
123,83,72,70,74,84,99,116
123,84,72,70,74,84,99,116
123,84,72,70,74,84,99,116
123,84,72,70,74,83,99,116
124,84,72,70,74,83,99,116
124,84,72,70,74,83,98,116
124,85,72,70,74,83,98,116
125,85,72,70,74,83,98,116
125,85,72,70,74,83,98,115
125,85,73,70,74,83,98,115
126,86,73,70,74,83,98,115
126,86,73,70,74,83,98,115
126,86,73,70,74,82,97,115
127,86,73,70,74,82,97,115
127,86,73,70,74,82,97,115
127,87,73,71,73,82,97,115
127,87,73,71,73,82,97,115
128,87,73,71,73,82,97,115
128,87,73,71,73,82,97,114
128,87,74,71,73,82,97,114
129,88,74,71,73,82,96,114
129,88,74,71,73,81,96,114
129,88,74,71,73,81,96,114
130,88,74,71,73,81,96,114
130,89,74,71,73,81,96,114
130,89,74,71,73,81,96,114
131,89,74,71,73,81,96,113
131,89,74,71,73,81,95,113
131,89,75,71,73,81,95,113
132,90,75,71,73,81,95,113
132,90,75,71,73,80,95,113
132,90,75,71,73,80,95,113
132,90,75,71,73,80,95,113
133,90,75,71,73,80,95,113
133,91,75,71,73,80,95,113
133,91,75,71,73,80,94,112
134,91,75,71,72,80,94,112
134,91,76,71,72,80,94,112
134,92,76,71,72,80,94,112
135,92,76,71,72,80,94,112
135,92,76,71,72,79,94,112
135,92,76,71,72,79,94,112
136,92,76,71,72,79,93,112
136,93,76,71,72,79,93,111
136,93,76,71,72,79,93,111
137,93,76,71,72,79,93,111
137,93,77,71,72,79,93,111
137,93,77,71,72,79,93,111
137,94,77,71,72,79,93,111
138,94,77,71,72,79,92,111
138,94,77,71,72,78,92,111
138,94,77,72,72,78,92,110
139,94,77,72,72,78,92,110
139,95,77,72,72,78,92,110
139,95,77,72,72,78,92,110
140,95,78,72,72,78,92,110
140,95,78,72,72,78,92,110
140,96,78,72,72,78,91,110
141,96,78,72,72,78,91,109
141,96,78,72,72,78,91,109
141,96,78,72,72,77,91,109
